id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num_x,vehicle_dist_x,vehicle_fuel_x,vehicle_use_x,fuel1_x,fuel2_x,fuel3_x,fuel4_x,fuel5_x,fuel6_x,fuel7_x,fuel8_x,fuel9_x,fuel10_x,vehicle_num_y,vehicle_dist_y,vehicle_fuel_y,vehicle_use_y,fuel1_y,fuel2_y,fuel3_y,fuel4_y,fuel5_y,fuel6_y,fuel7_y,fuel8_y,fuel9_y,fuel10_y,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region
293,北京市,北京市,丰台区,-1,45,0,0,5,1,2,-99,4,3,2,7,-99,2,12500,7,4999999,3,966.667,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1.677585,78.2873,0,0,0,5.815628,0,0,0,85.780513,85.780513,Beijing,42.8902565,0
303,北京市,北京市,房山区,1,25,2,1,5,3,-99,-99,4,4,2,7,800000,3,97000,7,266666.6667,3,833.333,0.319,25,1,3,22.5,3,1,-99,-99,-99,-99,0,4.5,15,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,69.787536,8.089687667,19.14568188,491.9825073,11.648,4.026204,0,0,83.87925,688.5588668,688.5588668,Beijing,229.5196223,0
304,北京市,北京市,昌平区,1,60,1,1,4,1,-99,3,2,5,0,4,66000,1,30600,7,66000,3,150,1.952,37.5,0,-99,-99,-99,0,3.5,3333.333,210,3,0,4.5,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,115.35524,15.9547349,752.8040816,0,22.3678,125.25968,0,0,1031.741537,1031.741537,Beijing,1031.741537,0
317,北京市,北京市,朝阳区,-1,55,1,1,1,2,-99,2,4,3,2,2,25000,1,12600,7,25000,4,1500,0.964,18.75,1,1,22.5,2,1,2,2966.667,90,3,0,3.5,40,1700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,13.2775207,30.755725,149.45385,12.76378792,756.7346939,3.2032,2.9525496,0,0,214.578,1183.719327,1183.719327,Beijing,1183.719327,0
319,北京市,北京市,朝阳区,1,66,2,1,4,3,5,-99,4,5,0,4,66000,2,11000,7,33000,2,-99,1.714,63.75,1,0.1,37.5,2,1,2.5,3000,105,1,0,4.5,80,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,46.51957031,0,796.068,19.97293356,1945.889213,3.35517,2.23678,87.23442,0,190.4354485,3091.711535,3091.711535,Beijing,1545.855768,0
321,北京市,北京市,丰台区,-1,63,1,1,4,1,-99,2,2,4,0,3,30000,1,22200,7,30000,1,-99,3,37.5,1,0.429,37.5,-99,1,1.5,3000,120,-99,0,4.5,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,21.59487422,0,362.7030225,0,1311.953353,0,4.920916,60.39306,0,280.0521301,2041.617356,2041.617356,Beijing,2041.617356,0
337,北京市,北京市,海淀区,-1,48,0,1,5,1,2,-99,3,3,0,1,5000,1,2500,7,5000,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,57.373407,217.6218135,0,0,0,21.473088,0,0,0,296.4683085,296.4683085,Beijing,296.4683085,0
345,北京市,北京市,丰台区,1,20,0,0,5,5,2,3,2,4,2,6,300000,1,70000,7,3092.783505,1,1500,0.1,15,1,3,52.5,2,1,-99,-99,-99,3,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3979875,0,0,0,2.23678,0,0,195.71825,199.3530175,199.3530175,Beijing,199.3530175,0
346,北京市,北京市,西城区,-1,34,3,1,5,1,-99,2,4,4,0,5,150000,3,112000,3,50000,4,-99,2.107,50.625,1,1,37.5,-99,1,2.5,2666.667,150,-99,0,5.5,105,3000,1,2.25,11,6.5,16000,1,2.25,0,11,0,0,0,0,0,1,0,0,0,0,1,2.25,0,11,0,0,0,0,0,1,0,0,0,0,1,2.25,0,11,0,0,0,0,0,1,0,0,0,0,54.00878906,14.043783,199.017,0,3131.632653,0,27.224808,0,3642.4575,59.91375,7128.298283,3485.840783,Beijing,2376.099428,0
366,北京市,北京市,东城区,-1,44,1,1,5,1,1,3,2,5,2,6,400000,1,-99,2,400000,0,-99,-99,-99,1,0.1,180,2,1,-99,-99,-99,-99,0,4.5,60,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,8.180224,0,15.9547349,1967.930029,0,15.33792,7.66896,0,54.41012813,2069.481996,2069.481996,Beijing,2069.481996,0
368,北京市,北京市,海淀区,1,64,2,1,3,3,-99,-99,2,4,2,5,200000,5,-99,7,40000,4,383.333,1.775,31.875,1,3,52.5,2,1,3.5,3333.333,150,3.5,0,4.5,60,-99,1,2.25,11,7.5,-99,1,1.25,1,11,0,0,0,0,0,1,0,0,0,0,1,1.25,1,11,0,0,0,0,0,1,0,0,0,0,1,1.25,1,11,0,0,0,0,0,1,0,0,0,0,66.03474609,16.328494,246.5733725,23.96752027,1991.54519,3.131492,4.920916,40.26204,2023.5875,279.5429444,4695.894215,2672.306715,Beijing,939.178843,0
370,北京市,北京市,昌平区,1,64,2,1,4,1,-99,3,4,4,0,4,60000,5,14500,7,12000,1,-99,3,15,1,1,22.5,3,1,1,3000,240,2,0,3.5,105,1600,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,6.093791667,68.445468,145.081209,22.21412449,1992.857143,9.319916667,30.420208,0,0,249.6464702,2524.078331,2524.078331,Beijing,504.8156662,0
374,北京市,北京市,西城区,1,33,0,0,5,4,2,-99,2,4,1,4,100000,2,45000,0,50000,2,1175,1.5,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beijing,0,0
376,北京市,北京市,西城区,-1,74,3,1,3,2,2,3,4,4,0,5,110000,2,-99,7,55000,3,1050,2,30,0,-99,-99,-99,0,1,3333.333,60,1,0,4.5,105,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,3.9174375,0,366.060695,31.90946979,2837.755102,1.789424,8.052408,60.39306,0,0,3309.877596,3309.877596,Beijing,1654.938798,0
381,北京市,北京市,西城区,1,51,2,1,4,5,-99,2,4,4,0,5,125000,2,100000,7,62500,6,1416.667,0.874,76.875,1,2,90,-99,1,3.5,2600,150,1,0,5.5,60,1344,1,2.25,9,7.5,5500,1,0.75,0,9,0,0,0,0,0,1,0,0,0,0,1,0.75,0,9,0,0,0,0,0,1,0,0,0,0,1,0.75,0,9,0,0,0,0,0,1,0,0,0,0,23.69185547,8.94712,823.1889575,0,1789.504373,0,26.84136,0,993.3975,335.517,4001.088166,3007.690666,Beijing,2000.544083,0
387,北京市,北京市,海淀区,1,47,1,1,5,2,-99,3,3,4,2,5,120000,3,110000,6,40000,6,1250,0.865,45,1,2,22.5,1,1,2,3000,150,1,0,4.5,60,0,1,2.75,9,6.5,1000,1,1.25,0,9,0,0,1,0,0,1,0,0,0,0,1,1.25,0,9,0,0,1,0,0,1,0,0,0,0,1,1.25,0,9,0,0,1,0,0,1,0,0,0,0,6.481054688,19.1724,211.9078,31.90946979,1254.673469,4.601376,1.6871712,111.19992,1655.6625,71.8965,3369.191661,1713.529161,Beijing,1123.063887,0
392,北京市,北京市,朝阳区,-1,58,3,1,5,4,-99,3,4,5,2,6,250000,4,66800,7,62500,6,-99,1.215,41.25,1,2,37.5,2,1,1,-99,60,2,0,2.5,105,2700,1,2.25,9,6.5,10000,1,1.25,0,9,0,0,1,0,0,1,0,0,0,0,1,1.25,0,9,0,0,1,0,0,1,0,0,0,0,1,1.25,0,9,0,0,1,0,0,1,0,0,0,0,0,19.683664,155.9376,19.97293356,1423.469388,9.512533333,53.5932488,0,1655.6625,357.63,3695.461867,2039.799367,Beijing,923.8654669,0
393,北京市,北京市,东城区,-1,28,2,1,5,6,-99,3,3,4,2,7,-99,2,91780,7,4999999,1,-99,3,22.5,1,3,22.5,1,1,1,2666.667,330,1,0,4.5,25,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,23.262512,199.017,12.76378792,470.502551,2.23678,8.8576488,120.78612,0,214.578,1052.0044,1052.0044,Beijing,526.0021999,0
422,北京市,北京市,海淀区,1,30,2,1,5,3,-99,-99,2,5,2,5,130000,3,60000,0,43333.33333,3,1500,3,15,1,1,15,-99,1,1,-99,150,1,0,4.5,60,-99,1,2.25,9,6.5,10000,1,3.25,0,9,0,0,0,0,0,1,0,0,0,0,1,3.25,0,9,0,0,0,0,0,1,0,0,0,0,1,3.25,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1967.930029,0,0,0,4304.7225,0,6272.652529,1967.930029,Beijing,2090.884176,0
435,北京市,北京市,海淀区,1,21,2,1,5,2,2,2,2,3,2,1,6000,1,36000,0,6000,4,1283.333,1.428,26.25,1,2,37.5,1,1,-99,3333.333,-99,1,0,-99,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beijing,0,0
439,北京市,北京市,房山区,1,37,2,1,5,2,3,5,1,4,2,3,50000,3,100000,0,16666.66667,1,-99,3,90,0,-99,-99,-99,0,-99,-99,-99,-99,0,4.5,80,1700,1,2.75,7,6.5,2000,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,12.76378792,1945.889213,0,0,0,662.265,0,2620.918001,1958.653001,Beijing,873.6393336,0
460,北京市,北京市,朝阳区,-1,47,0,1,4,1,-99,-99,3,5,0,3,30000,2,32200,7,15000,3,1283.333,1.033,20,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,59.90376438,0,0,0,20.13102,0,0,0,80.03478438,80.03478438,Beijing,40.01739219,0
468,北京市,北京市,西城区,-1,51,1,1,5,1,5,2,1,4,0,4,100000,3,50000,7,33333.33333,6,1116.667,1.464,22.5,2,1.55,18.75,1,2,3.25,3033.333,315,3,1,3.5,40,1,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,100.319583,175.990815,37.02354082,368.0651714,15.9370575,13.6890936,80.52408,0,671.3977041,1462.947045,1462.947045,Beijing,487.6490151,0
470,北京市,北京市,海淀区,-1,31,3,1,5,2,-99,3,3,4,2,5,150000,5,120000,7,30000,3,1250,2,17.5,1,1,37.5,-99,1,1.75,3033.333,105,-99,0,3.5,105,2000,1,2.75,7,8.5,5000,1,2.25,0,9,0,0,0,0,0,1,0,0,0,0,1,2.25,0,9,0,0,0,0,0,1,0,0,0,0,1,2.25,0,9,0,0,0,0,0,1,0,0,0,0,22.85171875,10.736544,160.63775,11.88709003,2678.571429,9.319916667,4.920916,95.06315,2980.1925,187.2348527,6161.415867,3181.223367,Beijing,1232.283173,0
476,北京市,北京市,丰台区,-1,62,1,1,4,4,-99,-99,2,4,0,3,50000,2,40000,7,25000,2,-99,2,52.5,1,1,15,-99,1,3.5,3333.333,480,2,0,4.5,25,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,72.2652,38.02526,619.164,12.76378792,935.1603499,8.499764,32.656988,429.46176,0,187.2348527,2335.231962,2335.231962,Beijing,1167.615981,0
478,北京市,北京市,朝阳区,1,63,0,1,4,1,-99,2,4,4,0,4,72000,2,26402,7,36000,4,1050,1.632,73.125,1,0.429,90,-99,1,3.5,3333.333,210,-99,0,4.5,15,0,1,2,9,7.5,1200,1,0.75,0,9,0,0,0,0,0,1,0,0,0,0,1,0.75,0,9,0,0,0,0,0,1,0,0,0,0,1,0.75,0,9,0,0,0,0,0,1,0,0,0,0,0,0,874.5230585,0,282.3015306,14.315392,62.182484,0,993.3975,858.312,3085.031965,2091.634465,Beijing,1542.515983,0
481,北京市,北京市,丰台区,1,33,0,0,5,1,-99,3,4,5,2,4,80000,2,30000,7,40000,3,600,1.667,25,0,-99,-99,-99,0,3.5,2666.667,90,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,15.12246094,3.578848,151.0975375,6.754028425,0,0,0.894712,13.42068,0,0,190.8682669,190.8682669,Beijing,95.43413343,0
489,北京市,北京市,房山区,1,51,3,1,5,3,-99,-99,4,4,2,4,100000,3,400000,7,33333.33333,3,400,1,20,1,1,22.5,1,1,2.5,4000,270,2,2,-99,-99,-99,1,-99,7,8.5,10000,1,0,0,9,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,54.130076,77.5229,0,0,7.455933333,25.499292,98.41832,0,312.0580878,575.0846091,575.0846091,Beijing,191.6948697,0
490,北京市,北京市,东城区,1,53,1,1,5,2,2,2,4,4,2,4,90000,2,41000,7,45000,3,1175,2.333,30,1,1,52.5,-99,1,2.5,2600,150,2,0,4.5,40,1200,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,11.14910846,46.97238,412.778275,19.14568188,612.955102,16.77585,48.314448,33.5517,0,312.0580878,1513.700633,1513.700633,Beijing,756.8503166,0
493,北京市,北京市,海淀区,-1,49,3,1,4,2,2,5,1,4,2,3,45000,2,32500,7,22500,5,1375,1.008,28.125,1,1,22.5,-99,1,-99,-99,-99,-99,2,-99,-99,-99,1,0.5,6,6.5,8000,1,1.25,0,6,0,1,0,0,0,0,0,0,0,0,1,1.25,0,6,0,1,0,0,0,0,0,0,0,0,1,1.25,0,6,0,1,0,0,0,0,0,0,0,0,0,0,142.4399795,12.76378792,0,167.7585,6.262984,201.3102,1103.775,187.2348527,1821.545304,717.7703041,Beijing,910.7726521,0
509,北京市,北京市,东城区,-1,61,2,1,4,2,5,2,4,5,0,5,110000,10,-99,7,11000,4,-99,2.357,67.5,1,0.429,52.5,-99,1,1.5,3333.333,150,-99,0,4.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,9.1406875,146.732768,796.068,34.46650531,1792.390671,0,31.31492,0,0,195.71825,3005.831801,3005.831801,Beijing,300.5831801,0
510,北京市,北京市,丰台区,1,21,1,0,5,3,-99,-99,5,3,2,4,100000,2,23500,0,50000,0,-99,-99,-99,1,3,22.5,-99,1,-99,3333.333,330,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beijing,0,0
512,北京市,北京市,顺义区,1,42,2,1,5,1,-99,-99,4,5,2,2,15000,2,29500,7,7500,5,400,1.25,24.375,1,1,22.5,-99,1,3.25,3016.667,172.5,-99,0,3.5,105,1700,1,2.75,6,6.5,-99,1,0.75,0,6,0,0,0,0,0,1,0,0,0,0,1,0.75,0,6,0,0,0,0,0,1,0,0,0,0,1,0.75,0,6,0,0,0,0,0,1,0,0,0,0,6.273020833,84.550284,126.22246,14.80941633,1793.571429,3.2032,0.894712,0,662.265,83.87925,2775.668772,2113.403772,Beijing,1387.834386,0
513,北京市,北京市,昌平区,-1,51,2,1,5,1,1,-99,2,4,0,3,50000,4,33000,7,12500,5,966.667,1.525,28.125,1,1,37.5,-99,1,1,2666.667,90,-99,0,3.5,80,1620,1,2.25,9,6.5,10000,1,1.25,0,9,0,0,1,0,1,0,0,0,0,0,1,1.25,0,9,0,0,1,0,1,0,0,0,0,0,1,1.25,0,9,0,0,1,0,1,0,0,0,0,0,5.376875,8.94712,557.5991861,12.76378792,1681.632653,4.175322667,53.1458928,40.26204,1655.6625,187.2348527,4206.80023,2551.13773,Beijing,1051.700058,0
515,北京市,北京市,丰台区,-1,26,0,1,5,6,2,5,1,5,2,7,-99,4,-99,1,2499999.5,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0.511264,0,0,0,0,0.127816,0,0,0,0.63908,0.63908,Beijing,0.15977,0
518,北京市,北京市,昌平区,-1,62,0,1,4,3,3,-99,4,5,0,4,70000,2,16300,7,35000,2,400,1.5,18.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,149.554769,2.70161137,0,2.23678,5.815628,33.5517,0,0,193.8604884,193.8604884,Beijing,96.93024418,0
520,北京市,北京市,西城区,1,65,2,1,4,6,-99,-99,4,5,0,5,120000,1,35400,7,120000,4,683.333,2.357,28.125,1,1,37.5,1,1,1,3000,90,1,0,3.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,10.19685938,8.94712,396.7480183,37.02354082,975.8571429,2.982373333,8.8576488,60.39306,0,139.79875,1640.804514,1640.804514,Beijing,1640.804514,0
528,北京市,北京市,西城区,-1,65,2,1,4,1,2,2,3,5,0,4,72000,2,30650,7,36000,4,600,1.367,45,1,3,22.5,2,1,1,3333.333,60,1,0,4.5,80,948,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,3.9174375,0,474.43851,31.90946979,2162.099125,3.35517,2.23678,93.94476,0,279.5429444,3051.444197,3051.444197,Beijing,1525.722099,0
537,北京市,北京市,顺义区,1,21,1,0,5,1,3,3,3,5,2,2,13000,3,42500,1,4333.333333,2,850,2.5,37.5,0,-99,-99,-99,0,1.5,2666.667,150,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,10.80175781,0,28.76575,14.80941633,21.60351563,0,0.31954,12.46206,0,0,88.76203977,88.76203977,Beijing,29.58734659,0
543,北京市,北京市,西城区,1,34,2,1,5,4,-99,2,2,4,2,6,300000,2,74000,7,150000,5,533.333,0.473,35.625,1,1,52.5,2,1,4,3000,270,2,0,3.5,80,0,1,2.5,11,7.5,20000,1,1.75,0,11,0,0,1,0,0,1,0,0,0,0,1,1.75,0,11,0,0,1,0,0,1,0,0,0,0,1,1.75,0,11,0,0,1,0,0,1,0,0,0,0,0,31.874115,115.7002741,18.51177041,1513.469388,6.262984,2.23678,80.52408,2833.0225,195.71825,4797.320141,1964.297641,Beijing,2398.660071,0
551,北京市,北京市,房山区,-1,59,2,1,1,1,5,-99,4,5,0,7,-99,2,37000,7,4999999,3,-99,3,35,0,-99,-99,-99,0,1,3000,60,-99,0,3.5,40,1800,1,2.75,9,-99,-99,1,0.5,0,9,0,0,0,0,1,0,0,0,0,0,1,0.5,0,9,0,0,0,0,1,0,0,0,0,0,1,0.5,0,9,0,0,0,0,1,0,0,0,0,0,6.042583333,3.578848,362.7030225,12.76378792,840.8163265,3.737066667,2.23678,0,662.265,0,1894.143415,1231.878415,Beijing,947.0717075,0
553,北京市,北京市,朝阳区,-1,53,1,1,5,2,-99,-99,1,2,0,3,36000,3,21200,7,12000,3,1375,2.667,20,1,1,22.5,-99,1,2.5,3333.333,330,-99,0,4.5,25,1206,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,16.104816,291.284175,15.9547349,383.0969388,16.77585,48.314448,363.47675,0,187.2348527,1322.242565,1322.242565,Beijing,440.7475218,0
563,北京市,北京市,西城区,-1,51,2,1,5,4,-99,3,4,5,2,5,200000,3,60000,7,66666.66667,6,316.667,1.357,28.125,1,1,15,1,1,2.5,2600,480,1,0,3.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,37.90696875,5.368272,93.18036,11.88709003,1138.77551,4.175322667,154.6062336,44.7356,0,312.0580878,1802.693445,1802.693445,Beijing,600.897815,0
566,北京市,北京市,昌平区,-1,63,1,1,4,6,-99,-99,4,5,0,4,79200,2,26000,7,39600,4,233.333,1.678,31.875,0,-99,-99,-99,0,1.5,3333.333,270,3,0,4.5,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,122.8111733,15.9547349,681.0612245,6.262984,12.525968,60.39306,0,0,899.0091447,899.0091447,Beijing,449.5045724,0
572,北京市,北京市,大兴区,-1,28,3,1,5,2,5,5,2,5,2,4,100000,3,50000,7,33333.33333,7,1333.333,1.75,24.375,1,3,22.5,2,1,1.5,2666.667,187.5,2,2,-99,-99,-99,1,2.25,9,8.5,10000,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,60.51966507,54.130076,411.3802875,15.9547349,24.88725,41.939625,4.920916,91.70798,662.265,214.578,1582.283534,920.0185345,Beijing,527.4278448,0
577,北京市,北京市,朝阳区,-1,60,3,1,4,2,5,2,4,5,0,4,70000,2,40000,7,35000,4,1050,1.75,24.375,1,1,22.5,1,1,1,2666.667,100,1,0,4.5,105,0,1,2.75,9,7.5,1000,1,0.5,0,9,0,0,1,0,0,1,0,0,0,0,1,0.5,0,9,0,0,1,0,0,1,0,0,0,0,1,0.5,0,9,0,0,1,0,0,1,0,0,0,0,14.40234375,15.210104,238.9994425,23.96752027,4364.081633,40.04,20.13102,0,662.265,214.578,5593.675063,4931.410063,Beijing,2796.837532,0
581,北京市,北京市,顺义区,-1,56,3,1,4,2,2,-99,2,4,0,1,10000,2,39000,7,5000,4,-99,1.508,33.75,0,-99,-99,-99,0,1,3333.333,60,3,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,6.65964375,15.210104,362.7030225,31.90946979,0,2.0384,4.47356,120.78612,0,0,543.78032,543.78032,Beijing,271.89016,0
584,北京市,北京市,西城区,-1,38,1,1,5,0,2,-99,1,5,2,4,60000,3,-99,7,20000,3,-99,0.81,35,1,1,37.5,-99,1,3.5,2666.667,210,-99,0,3.5,15,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,154.791,0,382.6530612,0,4.920916,0,0,357.63,899.9949772,899.9949772,Beijing,299.9983257,0
585,北京市,北京市,大兴区,1,32,2,1,6,5,2,1,3,4,2,7,500000,3,150000,7,166666.6667,6,1416.667,1.857,31.875,1,3,22.5,2,1,1.5,2844.444,170,2.333,2,-99,-99,-99,1,2.25,9,7.5,15000,1,2.25,1,9,0,0,1,0,0,1,0,0,0,0,1,2.25,1,9,0,0,1,0,0,1,0,0,0,0,1,2.25,1,9,0,0,1,0,0,1,0,0,0,0,14.21511328,55.472144,546.8542625,59.43545014,0,26.84136,53.1458928,100.6551,2980.1925,279.5429444,4116.354767,1136.162267,Beijing,1372.118256,0
