Unnamed: 0,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,prefecture_eng,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes
3598,16870,云南省,昭通市,巧家县,1,48,2,0,8,1,-99,2,4,5,2,3,30000,3,40000,7,10000,2,1250,2,45,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,1,2.75,17.5,7.5,20000,1,4,0,17.5,0,0,0,0,0,0,0,0,0,0,Zhaotong,1,7,0,0,0,0,0,0,0,0,1,1,0,0,1,7
3599,16872,云南省,昭通市,巧家县,1,23,3,0,4,1,2,2,3,3,2,3,30000,2,40000,7,15000,4,1050,2.357,39.375,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,1,2.25,-99,6,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zhaotong,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3600,16875,云南省,大理白族自治州,剑川县,-1,47,3,0,4,1,-99,-99,4,4,1,3,50000,5,20000,7,10000,5,1050,1.55,50.625,1,1,37.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,1,-99,-99,6.5,7000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Dali,1,7,0,0,0,0,0,0,0,0,1,1,0,0,1,7
3601,16882,云南省,大理白族自治州,剑川县,-1,64,3,0,4,1,3,3,4,4,0,7,-99,2,-99,7,4999999,3,900,1.81,25,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Dali,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,7
3602,16886,陕西省,汉中市,城固县,1,41,3,0,4,1,5,2,1,4,2,2,12000,1,14000,7,12000,2,925,1.5,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,1,2.25,7,8.5,1000,1,0.75,1,9,0,0,1,0,0,0,0,0,0,0,Hanzhong,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
3603,16892,陕西省,延安市,志丹县,1,22,2,1,4,0,-99,3,4,5,0,2,16000,3,-99,6,5333.333333,1,1250,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,1.5,60,0,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,Yanan,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,6
3604,16894,陕西省,延安市,志丹县,1,28,3,1,5,3,2,2,2,3,2,3,45000,1,20000,6,45000,1,-99,0.1,22.5,1,2,37.5,-99,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
3605,16898,陕西省,铜川市,宜君县,-1,70,3,0,-99,1,-99,1,5,5,0,3,35000,3,-99,7,11666.66667,1,-99,3,52.5,1,3,90,-99,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Tongchuan,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,6
3606,16899,陕西省,延安市,志丹县,-1,56,2,0,4,2,2,-99,3,4,1,2,20000,3,10000,7,6666.666667,1,600,1,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,Yanan,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6
3607,16900,陕西省,汉中市,城固县,1,37,3,0,5,2,-99,2,4,3,2,4,80000,4,42000,7,20000,3,1175,1.476,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Hanzhong,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,6
3608,16902,陕西省,延安市,志丹县,-1,51,2,1,4,1,3,1,4,2,0,1,10000,2,11300,7,5000,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,4.5,105,2500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3609,16903,陕西省,铜川市,宜君县,-1,68,3,0,4,0,-99,-99,5,5,0,2,23000,2,-99,7,11500,2,-99,1.516,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Tongchuan,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,6
3610,16909,陕西省,延安市,志丹县,1,50,2,1,3,1,-99,5,0,3,0,1,8000,2,5000,7,4000,1,-99,3,52.5,0,-99,-99,-99,0,2.5,2600,210,-99,0,5.5,80,1900,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,Yanan,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,6
3611,16913,陕西省,延安市,志丹县,-1,37,3,1,4,3,-99,3,2,5,2,4,100000,3,100000,7,33333.33333,1,-99,3,22.5,1,3,15,1,1,-99,-99,-99,-99,0,3.5,105,3300,1,-99,-99,-99,-99,1,1.25,1,0,0,0,1,0,0,1,0,0,0,0,Yanan,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
3612,16916,陕西省,延安市,志丹县,-1,82,1,0,4,2,-99,-99,3,5,2,3,50000,6,30000,7,8333.333333,1,600,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,1,2.25,-99,-99,2000,1,0.75,7,0,0,1,0,0,0,0,0,0,0,0,Yanan,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,6
3613,16921,陕西省,延安市,宜川县,1,61,2,0,4,1,-99,3,3,3,1,1,8000,1,-99,7,8000,1,-99,2,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Yanan,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,6
3614,16931,陕西省,汉中市,城固县,-1,54,2,0,4,1,-99,3,4,4,0,2,20000,4,13050,7,5000,2,600,2,37.5,1,0.1,90,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Hanzhong,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,6
3615,16935,陕西省,延安市,志丹县,-1,46,1,1,4,1,-99,-99,2,2,0,3,30000,4,20000,7,7500,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Yanan,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3616,16939,陕西省,延安市,宜川县,1,70,0,0,4,1,-99,-99,3,2,0,1,5000,1,4400,7,5000,1,-99,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Yanan,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6
3617,16943,陕西省,铜川市,宜君县,1,21,2,0,6,4,-99,-99,4,4,1,2,25000,4,20000,2,6250,2,1500,2,63.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,Tongchuan,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3618,16949,陕西省,延安市,宜川县,-1,22,3,0,4,3,-99,-99,1,3,0,3,50000,2,21000,6,25000,2,725,2.5,63.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Yanan,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
3619,16952,陕西省,延安市,宜川县,-1,35,3,0,4,2,3,2,2,5,0,3,30000,4,30000,7,7500,4,1500,1.258,28.125,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Yanan,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,6
3620,16957,陕西省,延安市,志丹县,1,40,2,1,5,1,3,-99,2,4,2,4,80000,4,270000,7,20000,4,500,1.072,20.625,1,2,15,-99,1,-99,-99,-99,-99,0,3.5,80,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
3621,16958,陕西省,汉中市,城固县,1,61,2,0,3,1,2,-99,4,4,1,1,5000,2,3600,7,2500,3,1050,1.367,32.5,1,0.857,15,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Hanzhong,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6
3622,16960,陕西省,铜川市,宜君县,1,51,3,0,4,1,-99,5,2,3,1,4,60000,2,49400,7,30000,2,600,3,90,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,Tongchuan,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
3623,16961,陕西省,延安市,志丹县,-1,31,2,1,4,1,2,3,4,4,2,3,36000,3,25000,7,12000,2,150,0.928,15,0,-99,-99,-99,0,-99,-99,-99,-99,0,3.5,80,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
3624,16966,陕西省,汉中市,城固县,-1,59,3,0,4,1,3,3,2,4,1,4,100000,7,15000,7,14285.71429,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Hanzhong,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,6
3625,16972,陕西省,铜川市,宜君县,1,44,5,1,4,2,-99,2,4,4,2,5,140000,2,75000,7,70000,2,-99,3,90,1,1,90,-99,1,-99,-99,-99,-99,2,-99,-99,-99,1,2.25,7,7.5,7000,1,4,0,9,1,0,0,0,0,0,0,0,0,0,Tongchuan,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3626,16977,陕西省,延安市,志丹县,1,39,2,1,1,1,2,2,2,3,2,4,80000,3,30000,7,26666.66667,1,1250,3,37.5,1,0.857,52.5,-99,1,2.5,3333.333,150,-99,0,2.5,80,2700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
3627,16983,陕西省,铜川市,宜君县,1,56,3,0,4,3,-99,3,4,4,1,2,25000,3,19350,7,8333.333333,4,150,1.286,31.875,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,1,-99,20,6.5,2500,1,0.5,2,20,0,1,0,1,0,0,0,0,0,1,Tongchuan,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,6
3628,16988,陕西省,延安市,宜川县,1,41,2,0,4,1,-99,-99,4,5,1,4,100000,1,40500,3,100000,2,600,1.55,52.5,1,0.1,15,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,Yanan,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,6
3629,16989,陕西省,汉中市,城固县,-1,28,3,0,4,2,-99,3,4,5,0,4,60000,5,23000,6,12000,2,950,2.5,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Hanzhong,0,7,0,0,0,0,0,0,0,0,1,1,0,0,1,6
3630,16993,陕西省,铜川市,宜君县,1,79,1,0,-99,1,-99,2,4,2,1,0,0,1,0,7,0,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Tongchuan,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,6
3631,16994,陕西省,延安市,志丹县,-1,44,3,0,4,4,2,3,4,4,2,5,120000,4,-99,7,30000,1,-99,2,52.5,1,0.857,22.5,-99,1,-99,-99,-99,-99,0,3.5,120,3200,1,-99,-99,-99,-99,1,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3632,17001,陕西省,延安市,志丹县,-1,31,3,1,5,0,-99,3,2,4,2,4,80000,2,50000,7,40000,1,-99,3,37.5,1,1,22.5,-99,1,1.5,3400,90,2,0,3.5,105,3600,1,2.75,-99,6.5,10000,1,3.75,0,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
3633,17011,陕西省,汉中市,城固县,1,53,3,0,4,1,-99,3,4,4,0,3,50000,7,30000,7,7142.857143,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Hanzhong,0,7,0,0,0,0,0,0,0,0,1,2,1,1,1,6
3634,17012,陕西省,延安市,志丹县,-1,59,0,0,4,1,-99,-99,4,4,0,2,14400,2,25200,7,7200,1,850,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,Yanan,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6
3635,17019,陕西省,延安市,志丹县,-1,35,2,1,5,2,3,-99,4,4,2,4,70000,2,70000,7,35000,2,150,2,30,1,2,15,1,1,3.5,2600,60,1,0,3.5,80,2500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
3636,17021,陕西省,铜川市,宜君县,-1,53,0,0,4,1,2,-99,2,2,0,2,20000,2,50000,7,10000,1,-99,3,90,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Tongchuan,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,6
3637,17025,陕西省,汉中市,城固县,-1,44,3,0,4,1,-99,3,4,4,0,2,20000,3,12000,7,6666.666667,1,1500,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Hanzhong,0,3,0,0,0,0,0,1,0,0,0,2,0,0,1,6
3638,17031,陕西省,铜川市,宜君县,-1,56,1,0,4,1,3,3,3,3,1,1,10000,1,1100,7,10000,2,-99,1.928,198.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Tongchuan,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,6
3639,17036,陕西省,延安市,志丹县,-1,59,3,1,4,1,2,-99,2,2,0,3,36000,3,30000,7,12000,2,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,3.5,120,2800,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,6
3640,17042,陕西省,铜川市,宜君县,1,40,3,0,5,4,2,2,2,4,2,4,55000,5,78000,7,11000,3,1250,2.286,95,0,-99,-99,-99,0,2.5,3400,150,-99,2,-99,-99,-99,1,2.25,7,6.5,10000,1,1.25,0,9,0,1,0,0,0,0,0,0,0,0,Tongchuan,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,6
3641,17044,陕西省,延安市,宜川县,1,55,1,0,4,1,-99,-99,4,3,1,3,40000,2,31000,7,20000,1,-99,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Yanan,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,6
3642,17046,陕西省,汉中市,城固县,1,41,3,0,4,1,-99,3,2,3,1,1,3000,3,4750,7,1000,2,400,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Hanzhong,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
3643,17047,陕西省,延安市,宜川县,1,55,3,0,4,1,-99,-99,2,4,1,3,30000,2,9200,7,15000,2,1375,2,30,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,Yanan,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6
3644,17051,陕西省,延安市,志丹县,-1,31,1,0,5,5,2,-99,4,3,2,5,200000,4,-99,7,50000,1,400,3,22.5,0,-99,-99,-99,0,3.5,3333.333,150,-99,3,-99,-99,-99,1,1.25,-99,6.5,13000,1,1.25,0,0,0,0,0,0,0,0,0,0,0,0,Yanan,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,6
3645,17055,陕西省,延安市,志丹县,-1,59,3,0,4,2,-99,-99,3,3,0,3,30000,3,30000,7,10000,1,-99,3,22.5,1,0.429,37.5,1,1,-99,-99,-99,-99,0,3.5,105,1600,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,4,0,0,0,0,0,0,0,1,0,1,2,1,1,6
3646,17059,陕西省,延安市,宜川县,-1,73,2,1,4,1,2,2,3,4,0,3,50000,4,12200,7,12500,5,-99,2,26.25,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,Yanan,0,7,0,0,0,0,0,0,0,0,1,2,2,1,1,6
3647,17062,陕西省,延安市,志丹县,-1,17,2,0,2,1,-99,-99,2,4,1,3,30000,3,-99,7,10000,1,-99,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,3.5,80,2800,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
3648,17063,陕西省,延安市,志丹县,-1,57,0,1,4,1,3,3,3,2,2,2,20000,3,14100,7,6666.666667,1,1250,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Yanan,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6
3649,17066,陕西省,汉中市,城固县,-1,50,1,0,4,2,-99,2,3,4,0,1,3000,3,6800,7,1000,2,1500,3,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Hanzhong,0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,6
3650,17070,陕西省,铜川市,宜君县,-1,69,2,0,4,1,-99,2,4,4,1,3,30000,4,20000,7,7500,1,-99,3,90,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,Tongchuan,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,6
3651,17074,陕西省,汉中市,城固县,-1,69,2,0,4,1,-99,3,4,4,0,3,40000,5,40000,7,8000,3,1175,1.667,32.5,0,-99,-99,-99,0,2.5,-99,90,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Hanzhong,0,7,0,0,0,0,0,0,0,0,1,2,1,1,1,6
3652,17076,陕西省,延安市,宜川县,-1,51,2,0,4,1,2,2,4,4,0,3,50000,2,-99,7,25000,2,-99,1.928,26.25,0,-99,-99,-99,0,-99,-99,-99,-99,0,4.5,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
3653,17078,陕西省,延安市,志丹县,1,56,2,1,4,1,3,-99,4,4,0,4,60000,8,40000,7,7500,1,-99,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,Yanan,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,6
3654,17080,陕西省,延安市,宜川县,1,51,2,0,4,1,-99,3,3,3,1,0,2000,1,1500,7,2000,2,1500,1.5,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Yanan,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
3655,17083,陕西省,铜川市,宜君县,1,39,2,0,4,1,-99,-99,4,4,1,3,30000,2,20000,7,15000,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Tongchuan,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
3656,17099,陕西省,延安市,宜川县,1,45,1,0,4,1,-99,-99,4,3,1,2,20000,4,23500,7,5000,1,-99,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Yanan,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
3657,17103,陕西省,延安市,志丹县,-1,25,3,1,4,3,2,-99,2,3,0,3,42000,5,-99,7,8400,1,-99,2,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,3.5,105,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3658,17104,陕西省,延安市,志丹县,-1,25,2,1,5,4,2,-99,3,4,2,4,60000,3,40000,7,20000,2,-99,0.264,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,3.5,105,4000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
3659,17107,陕西省,延安市,志丹县,1,32,1,0,4,4,2,-99,2,4,2,3,30000,4,16000,7,7500,1,1500,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,1,Yanan,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,6
3660,17108,陕西省,铜川市,宜君县,1,52,2,0,5,2,-99,-99,4,4,2,4,100000,2,60000,7,50000,2,1250,3,71.25,1,1,360,1,1,-99,-99,-99,-99,0,4.5,60,300,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Tongchuan,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3661,17110,陕西省,铜川市,宜君县,1,42,2,0,4,4,-99,-99,4,4,2,2,17000,1,15000,4,17000,3,-99,1.214,150,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Tongchuan,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
3662,17113,陕西省,延安市,宜川县,1,66,3,0,4,1,3,3,3,3,1,3,30000,2,-99,7,15000,1,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Yanan,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6
3663,17116,陕西省,铜川市,宜君县,1,51,3,0,2,1,-99,-99,2,4,1,2,23000,2,34200,7,11500,2,1500,1.714,90,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Tongchuan,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
3664,17118,陕西省,延安市,志丹县,1,71,2,1,4,2,-99,3,4,5,0,3,50000,2,20000,7,25000,1,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,3.5,80,1900,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yanan,0,4,0,0,0,0,0,0,0,1,0,1,1,1,1,6
3665,17120,陕西省,铜川市,宜君县,1,52,2,0,4,1,-99,2,4,4,2,3,45000,2,45000,7,22500,1,-99,3,52.5,1,0.1,37.5,-99,1,-99,-99,-99,-99,0,4.5,60,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Tongchuan,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3666,17121,陕西省,汉中市,城固县,1,35,2,0,5,1,3,-99,2,4,2,3,40000,3,15000,7,13333.33333,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Hanzhong,0,3,0,0,0,0,0,1,0,0,0,2,0,0,1,6
3667,17131,陕西省,延安市,宜川县,-1,24,1,0,4,2,2,2,4,4,1,4,80000,4,39500,7,20000,1,-99,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Yanan,0,7,0,0,0,0,0,0,0,0,1,2,0,0,1,6
3668,17134,陕西省,延安市,宜川县,1,47,1,0,4,1,-99,-99,4,3,1,2,20000,2,34000,7,10000,1,-99,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Yanan,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3669,17151,陕西省,汉中市,城固县,-1,65,2,0,4,1,-99,-99,3,4,1,3,40000,1,7550,1,40000,1,-99,0.033,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,1,Hanzhong,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,6
